id,title,technical_type,size_bytes,storage,web_ready,readiness_level,units,crs,calibration_status,quicklook_href
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-09-10_28_27.tif,SE2_SR_2024-07-09 10_28_27.tif,raster,3974130,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-09-11_20_19.tif,SE2_SR_2024-07-09 11_20_19.tif,raster,4160647,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-07-11-10_18_25.tif,SE2_SR_2024-07-11 10_18_25.tif,raster,4004187,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-11-10_18_32.tif,SE2_SR_2024-07-11 10_18_32.tif,raster,3966127,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-11-11_10_24.tif,SE2_SR_2024-07-11 11_10_24.tif,raster,4170897,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-07-14-10_28_27.tif,SE2_SR_2024-07-14 10_28_27.tif,raster,3924020,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-14-10_28_27.tif,SE2_SR_2024-07-14 10_28_27.tif,raster,3881715,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-14-11_20_19.tif,SE2_SR_2024-07-14 11_20_19.tif,raster,4171456,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-07-15-10_46_27.tif,SE2_SR_2024-07-15 10_46_27.tif,raster,3441208,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-07-16-10_18_29.tif,SE2_SR_2024-07-16 10_18_29.tif,raster,3957272,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-16-10_18_29.tif,SE2_SR_2024-07-16 10_18_29.tif,raster,3985739,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-16-11_10_24.tif,SE2_SR_2024-07-16 11_10_24.tif,raster,4167236,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-07-18-10_56_23.tif,SE2_SR_2024-07-18 10_56_23.tif,raster,3434454,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-07-19-10_28_25.tif,SE2_SR_2024-07-19 10_28_25.tif,raster,3933967,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-19-10_28_25.tif,SE2_SR_2024-07-19 10_28_25.tif,raster,3934436,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-19-11_20_20.tif,SE2_SR_2024-07-19 11_20_20.tif,raster,4102996,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-07-20-10_46_29.tif,SE2_SR_2024-07-20 10_46_29.tif,raster,3408084,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-07-21-10_18_31.tif,SE2_SR_2024-07-21 10_18_31.tif,raster,4024536,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-21-10_18_31.tif,SE2_SR_2024-07-21 10_18_31.tif,raster,3683821,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-21-11_10_23.tif,SE2_SR_2024-07-21 11_10_23.tif,raster,4170462,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-07-23-10_56_26.tif,SE2_SR_2024-07-23 10_56_26.tif,raster,3562131,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-07-24-10_28_27.tif,SE2_SR_2024-07-24 10_28_27.tif,raster,3632657,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-24-10_28_27.tif,SE2_SR_2024-07-24 10_28_27.tif,raster,3955335,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-24-11_20_19.tif,SE2_SR_2024-07-24 11_20_19.tif,raster,4156675,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-07-26-10_18_30.tif,SE2_SR_2024-07-26 10_18_30.tif,raster,3990367,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-26-10_18_30.tif,SE2_SR_2024-07-26 10_18_30.tif,raster,3978483,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-26-11_10_24.tif,SE2_SR_2024-07-26 11_10_24.tif,raster,4154962,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-07-28-10_56_25.tif,SE2_SR_2024-07-28 10_56_25.tif,raster,3413324,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-07-29-10_28_27.tif,SE2_SR_2024-07-29 10_28_27.tif,raster,3991999,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-29-10_28_27.tif,SE2_SR_2024-07-29 10_28_27.tif,raster,3937844,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-29-11_20_18.tif,SE2_SR_2024-07-29 11_20_18.tif,raster,3874345,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-07-30-10_46_26.tif,SE2_SR_2024-07-30 10_46_26.tif,raster,3280754,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-07-31-10_18_29.tif,SE2_SR_2024-07-31 10_18_29.tif,raster,3989101,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-07-31-10_18_29.tif,SE2_SR_2024-07-31 10_18_29.tif,raster,3977492,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-07-31-11_10_24.tif,SE2_SR_2024-07-31 11_10_24.tif,raster,4168053,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-08-02-10_56_23.tif,SE2_SR_2024-08-02 10_56_23.tif,raster,3455472,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-03-10_28_25.tif,SE2_SR_2024-08-03 10_28_25.tif,raster,3915803,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-03-10_28_25.tif,SE2_SR_2024-08-03 10_28_25.tif,raster,3894018,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-03-11_20_17.tif,SE2_SR_2024-08-03 11_20_17.tif,raster,102569,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-03-11_20_24.tif,SE2_SR_2024-08-03 11_20_24.tif,raster,4152419,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-05-10_18_30.tif,SE2_SR_2024-08-05 10_18_30.tif,raster,3903239,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-05-10_18_30.tif,SE2_SR_2024-08-05 10_18_30.tif,raster,4001072,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-05-11_10_24.tif,SE2_SR_2024-08-05 11_10_24.tif,raster,4151892,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-08-07-10_56_24.tif,SE2_SR_2024-08-07 10_56_24.tif,raster,3471605,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-08-10_28_25.tif,SE2_SR_2024-08-08 10_28_25.tif,raster,3951935,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-08-10_28_25.tif,SE2_SR_2024-08-08 10_28_25.tif,raster,3936728,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-08-11_20_20.tif,SE2_SR_2024-08-08 11_20_20.tif,raster,4132954,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-10-10_18_32.tif,SE2_SR_2024-08-10 10_18_32.tif,raster,3930452,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-10-10_18_32.tif,SE2_SR_2024-08-10 10_18_32.tif,raster,3945296,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-10-11_10_22.tif,SE2_SR_2024-08-10 11_10_22.tif,raster,4155141,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-08-12-10_56_27.tif,SE2_SR_2024-08-12 10_56_27.tif,raster,3412063,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-13-10_28_28.tif,SE2_SR_2024-08-13 10_28_28.tif,raster,3923577,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-13-10_28_28.tif,SE2_SR_2024-08-13 10_28_28.tif,raster,3917607,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-13-11_20_18.tif,SE2_SR_2024-08-13 11_20_18.tif,raster,4138319,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-15-10_18_29.tif,SE2_SR_2024-08-15 10_18_29.tif,raster,3029627,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-15-10_18_29.tif,SE2_SR_2024-08-15 10_18_29.tif,raster,2985816,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-15-11_10_25.tif,SE2_SR_2024-08-15 11_10_25.tif,raster,4174406,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-08-17-10_56_23.tif,SE2_SR_2024-08-17 10_56_23.tif,raster,3421178,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-18-11_20_19.tif,SE2_SR_2024-08-18 11_20_19.tif,raster,4168972,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-08-19-10_46_27.tif,SE2_SR_2024-08-19 10_46_27.tif,raster,3447915,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-20-11_10_20.tif,SE2_SR_2024-08-20 11_10_20.tif,raster,4172425,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-23-10_28_24.tif,SE2_SR_2024-08-23 10_28_24.tif,raster,3898645,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-23-10_28_24.tif,SE2_SR_2024-08-23 10_28_24.tif,raster,3860672,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-23-11_20_14.tif,SE2_SR_2024-08-23 11_20_14.tif,raster,4137896,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-08-24-10_46_23.tif,SE2_SR_2024-08-24 10_46_23.tif,raster,3380720,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-25-10_18_26.tif,SE2_SR_2024-08-25 10_18_26.tif,raster,3941504,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-25-10_18_26.tif,SE2_SR_2024-08-25 10_18_26.tif,raster,3924074,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-25-11_10_22.tif,SE2_SR_2024-08-25 11_10_22.tif,raster,4153030,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-08-27-10_56_21.tif,SE2_SR_2024-08-27 10_56_21.tif,raster,3265007,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-28-10_28_22.tif,SE2_SR_2024-08-28 10_28_22.tif,raster,3939196,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-28-10_28_22.tif,SE2_SR_2024-08-28 10_28_22.tif,raster,3733122,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-28-11_20_18.tif,SE2_SR_2024-08-28 11_20_18.tif,raster,4133491,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-08-29-10_46_27.tif,SE2_SR_2024-08-29 10_46_27.tif,raster,3118612,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-08-30-10_18_31.tif,SE2_SR_2024-08-30 10_18_31.tif,raster,3921472,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-08-30-10_18_31.tif,SE2_SR_2024-08-30 10_18_31.tif,raster,3904814,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-08-30-11_10_20.tif,SE2_SR_2024-08-30 11_10_20.tif,raster,4184555,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-01-10_56_25.tif,SE2_SR_2024-09-01 10_56_25.tif,raster,3271448,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-09-02-10_28_27.tif,SE2_SR_2024-09-02 10_28_27.tif,raster,3920729,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-09-02-10_28_27.tif,SE2_SR_2024-09-02 10_28_27.tif,raster,3840264,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-02-11_20_16.tif,SE2_SR_2024-09-02 11_20_16.tif,raster,4095021,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-09-04-10_18_28.tif,SE2_SR_2024-09-04 10_18_28.tif,raster,3927654,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-09-04-10_18_28.tif,SE2_SR_2024-09-04 10_18_28.tif,raster,3694071,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-04-11_10_24.tif,SE2_SR_2024-09-04 11_10_24.tif,raster,4140864,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-06-10_56_22.tif,SE2_SR_2024-09-06 10_56_22.tif,raster,3296073,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-09-07-10_28_24.tif,SE2_SR_2024-09-07 10_28_24.tif,raster,4079230,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-09-07-10_28_24.tif,SE2_SR_2024-09-07 10_28_24.tif,raster,3980274,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-07-11_20_19.tif,SE2_SR_2024-09-07 11_20_19.tif,raster,4150441,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-08-10_46_28.tif,SE2_SR_2024-09-08 10_46_28.tif,raster,3406134,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-09-09-10_18_30.tif,SE2_SR_2024-09-09 10_18_30.tif,raster,4016913,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-09-09-10_18_30.tif,SE2_SR_2024-09-09 10_18_30.tif,raster,3911394,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-09-11_10_20.tif,SE2_SR_2024-09-09 11_10_20.tif,raster,4166312,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-11-10_56_24.tif,SE2_SR_2024-09-11 10_56_24.tif,raster,3245565,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-12-11_20_14.tif,SE2_SR_2024-09-12 11_20_14.tif,raster,4033928,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-13-10_46_23.tif,SE2_SR_2024-09-13 10_46_23.tif,raster,3394516,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-14-11_10_21.tif,SE2_SR_2024-09-14 11_10_21.tif,raster,4140889,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-16-10_56_22.tif,SE2_SR_2024-09-16 10_56_22.tif,raster,3308090,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-17-11_20_14.tif,SE2_SR_2024-09-17 11_20_14.tif,raster,4119456,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-18-10_46_21.tif,SE2_SR_2024-09-18 10_46_21.tif,raster,3388139,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-21-10_56_19.tif,SE2_SR_2024-09-21 10_56_19.tif,raster,3395793,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-09-22-10_28_21.tif,SE2_SR_2024-09-22 10_28_21.tif,raster,3542030,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-09-22-10_28_21.tif,SE2_SR_2024-09-22 10_28_21.tif,raster,3682938,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-22-11_20_18.tif,SE2_SR_2024-09-22 11_20_18.tif,raster,4172978,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-23-10_46_27.tif,SE2_SR_2024-09-23 10_46_27.tif,raster,3476764,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-09-27-10_28_26.tif,SE2_SR_2024-09-27 10_28_26.tif,raster,3919515,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-09-27-10_28_26.tif,SE2_SR_2024-09-27 10_28_26.tif,raster,3647136,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-27-11_20_16.tif,SE2_SR_2024-09-27 11_20_16.tif,raster,4166332,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-09-28-10_46_25.tif,SE2_SR_2024-09-28 10_46_25.tif,raster,3504498,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-09-29-10_18_29.tif,SE2_SR_2024-09-29 10_18_29.tif,raster,3964265,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-09-29-10_18_29.tif,SE2_SR_2024-09-29 10_18_29.tif,raster,3945199,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-09-29-11_10_23.tif,SE2_SR_2024-09-29 11_10_23.tif,raster,4125185,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-10-03-10_46_27.tif,SE2_SR_2024-10-03 10_46_27.tif,raster,3463410,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-10-04-11_10_22.tif,SE2_SR_2024-10-04 11_10_22.tif,raster,3887389,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-10-11-10_56_20.tif,SE2_SR_2024-10-11 10_56_20.tif,raster,3379363,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-10-12-10_28_22.tif,SE2_SR_2024-10-12 10_28_22.tif,raster,3903231,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-10-12-10_28_22.tif,SE2_SR_2024-10-12 10_28_22.tif,raster,3671742,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-10-13-10_46_24.tif,SE2_SR_2024-10-13 10_46_24.tif,raster,3290922,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-10-16-10_56_22.tif,SE2_SR_2024-10-16 10_56_22.tif,raster,3372040,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-10-17-11_20_17.tif,SE2_SR_2024-10-17 11_20_17.tif,raster,4073638,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-10-19-11_10_21.tif,SE2_SR_2024-10-19 11_10_21.tif,raster,3890024,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2024-10-22-10_28_25.tif,SE2_SR_2024-10-22 10_28_25.tif,raster,3896517,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2024-10-22-10_28_25.tif,SE2_SR_2024-10-22 10_28_25.tif,raster,3720852,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-10-22-11_20_16.tif,SE2_SR_2024-10-22 11_20_16.tif,raster,4037850,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-10-24-11_10_22.tif,SE2_SR_2024-10-24 11_10_22.tif,raster,4102942,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-lelystad-se2_sr_2024-10-26-10_56_23.tif,SE2_SR_2024-10-26 10_56_23.tif,raster,3180676,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2024-10-27-11_20_17.tif,SE2_SR_2024-10-27 11_20_17.tif,raster,4196920,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
